t,x,y,z,speed,mach,vx,vy,vz,ax,ay,az,a_thrust_x,a_thrust_y,a_thrust_z,drag_x,drag_y,drag_z,drag_magnitude,rho,dynamic_pressure,thrust_factor,mass,fuel,kinetic_energy,potential_energy,total_energy,pos_error_x,pos_error_y,pos_error_z,pos_error_magnitude,correction_x,correction_y,correction_z,wind_x,wind_y,vel_rel_magnitude,phase
5.41,1173.71,320.815,1719.23,779.237,2.33564,444.034,121.094,628.793,86.0188,23.4585,113.002,93.7279,25.5609,133.728,-7.70911,-2.10242,-10.9164,3682.3,1.00068,303820,1,272.19,125.19,8.26383e+07,4.59066e+06,8.7229e+07,53826.3,14679.2,-1719.23,55818.5,0,0,0,-0.0172908,-0.00730062,779.248,0
5.42,1178.16,322.028,1725.53,780.676,2.34013,444.895,121.329,629.923,86.0222,23.4594,112.988,93.7563,25.5686,133.748,-7.73413,-2.10925,-10.9503,3693.17,0.999937,304717,1,272.135,125.135,8.29269e+07,4.60655e+06,8.75335e+07,53821.8,14678,-1725.53,55814.1,0,0,0,-0.0172908,-0.00730062,780.686,0
5.43,1182.62,323.244,1731.84,782.114,2.34461,445.755,121.563,631.052,86.0255,23.4603,112.974,93.7846,25.5763,133.768,-7.75917,-2.11608,-10.9842,3704.04,0.999195,305614,1,272.08,125.08,8.3216e+07,4.62246e+06,8.78384e+07,53817.4,14676.8,-1731.84,55809.6,0,0,0,-0.0172908,-0.00730062,782.125,0
5.44,1187.08,324.462,1738.16,783.552,2.3491,446.615,121.798,632.182,86.0287,23.4612,112.96,93.813,25.5841,133.788,-7.78422,-2.12291,-11.0181,3714.91,0.998452,306511,1,272.025,125.025,8.35054e+07,4.6384e+06,8.81438e+07,53812.9,14675.5,-1738.16,55805.2,0,0,0,-0.0172908,-0.00730062,783.563,0
5.45,1191.56,325.682,1744.49,784.99,2.35359,447.475,122.033,633.312,86.032,23.4621,112.946,93.8413,25.5918,133.808,-7.80929,-2.12974,-11.0521,3725.78,0.997709,307408,1,271.97,124.97,8.37953e+07,4.65436e+06,8.84497e+07,53808.4,14674.3,-1744.49,55800.8,0,0,0,-0.0172908,-0.00730062,785.001,0
5.46,1196.04,326.905,1750.84,786.428,2.35807,448.336,122.267,634.441,86.0352,23.4629,112.932,93.8696,25.5995,133.828,-7.83438,-2.13659,-11.086,3736.65,0.996964,308305,1,271.915,124.915,8.40856e+07,4.67034e+06,8.87559e+07,53804,14673.1,-1750.84,55796.3,0,0,0,-0.0172908,-0.00730062,786.439,0
5.47,1200.53,328.13,1757.19,787.867,2.36256,449.196,122.502,635.571,86.0385,23.4638,112.918,93.8979,25.6072,133.848,-7.85947,-2.14343,-11.12,3747.53,0.996219,309202,1,271.86,124.86,8.43763e+07,4.68634e+06,8.90627e+07,53799.5,14671.9,-1757.19,55791.9,0,0,0,-0.0172908,-0.00730062,787.878,0
5.48,1205.04,329.357,1763.56,789.304,2.36705,450.056,122.736,636.7,86.0416,23.4647,112.904,93.9262,25.615,133.868,-7.88459,-2.15028,-11.154,3758.4,0.995473,310099,1,271.805,124.805,8.46675e+07,4.70237e+06,8.93698e+07,53795,14670.6,-1763.56,55787.4,0,0,0,-0.0172908,-0.00730062,789.315,0
5.49,1209.54,330.587,1769.94,790.742,2.37154,450.917,122.971,637.829,86.0448,23.4655,112.89,93.9545,25.6227,133.888,-7.90971,-2.15713,-11.188,3769.28,0.994727,310997,1,271.75,124.75,8.4959e+07,4.71843e+06,8.96774e+07,53790.5,14669.4,-1769.94,55782.9,0,0,0,-0.0172908,-0.00730062,790.753,0
5.5,1214.06,331.819,1776.33,792.18,2.37603,451.777,123.206,638.958,86.048,23.4664,112.876,93.9828,25.6304,133.908,-7.93486,-2.16399,-11.222,3780.16,0.993979,311894,1,271.695,124.695,8.5251e+07,4.7345e+06,8.99855e+07,53785.9,14668.2,-1776.33,55778.5,0,0,0,-0.0172908,-0.00730062,792.191,0
5.51,1218.59,333.053,1782.73,793.618,2.38052,452.638,123.44,640.086,86.0511,23.4673,112.863,94.0111,25.6381,133.929,-7.96001,-2.17085,-11.256,3791.03,0.993231,312792,1,271.64,124.64,8.55434e+07,4.7506e+06,9.0294e+07,53781.4,14666.9,-1782.73,55774,0,0,0,-0.0172908,-0.00730062,793.629,0
5.52,1223.12,334.29,1789.14,795.055,2.38501,453.498,123.675,641.215,86.0542,23.4681,112.849,94.0394,25.6458,133.949,-7.98518,-2.17771,-11.2901,3801.91,0.992482,313689,1,271.585,124.585,8.58362e+07,4.76672e+06,9.06029e+07,53776.9,14665.7,-1789.14,55769.5,0,0,0,-0.0172908,-0.00730062,795.066,0
5.53,1227.67,335.529,1795.57,796.493,2.38951,454.359,123.91,642.344,86.0574,23.469,112.835,94.0677,25.6535,133.969,-8.01037,-2.18458,-11.3241,3812.79,0.991732,314587,1,271.53,124.53,8.61294e+07,4.78287e+06,9.09123e+07,53772.3,14664.5,-1795.57,55765,0,0,0,-0.0172908,-0.00730062,796.504,0
5.54,1232.22,336.77,1802,797.93,2.394,455.219,124.144,643.472,86.0604,23.4698,112.821,94.096,25.6613,133.989,-8.03557,-2.19145,-11.3582,3823.67,0.990982,315484,1,271.475,124.475,8.64231e+07,4.79903e+06,9.12221e+07,53767.8,14663.2,-1802,55760.5,0,0,0,-0.0172908,-0.00730062,797.941,0
5.55,1236.78,338.014,1808.45,799.367,2.39849,456.08,124.379,644.6,86.0635,23.4706,112.807,94.1243,25.669,134.009,-8.06078,-2.19833,-11.3923,3834.54,0.99023,316382,1,271.42,124.42,8.67171e+07,4.81523e+06,9.15323e+07,53763.2,14662,-1808.45,55756,0,0,0,-0.0172908,-0.00730062,799.379,0
5.56,1241.35,339.26,1814.9,800.805,2.40299,456.941,124.614,645.728,86.0665,23.4715,112.793,94.1526,25.6767,134.029,-8.086,-2.20521,-11.4263,3845.42,0.989478,317279,1,271.365,124.365,8.70116e+07,4.83144e+06,9.1843e+07,53758.7,14660.7,-1814.9,55751.4,0,0,0,-0.0172908,-0.00730062,800.816,0
5.57,1245.93,340.509,1821.37,802.242,2.40748,457.801,124.849,646.856,86.0696,23.4723,112.779,94.1808,25.6844,134.05,-8.11124,-2.21209,-11.4604,3856.3,0.988726,318177,1,271.31,124.31,8.73065e+07,4.84768e+06,9.21541e+07,53754.1,14659.5,-1821.37,55746.9,0,0,0,-0.0172908,-0.00730062,802.253,0
5.58,1250.51,341.76,1827.85,803.679,2.41198,458.662,125.083,647.984,86.0726,23.4731,112.765,94.2091,25.6921,134.07,-8.13649,-2.21898,-11.4946,3867.18,0.987972,319074,1,271.255,124.255,8.76018e+07,4.86394e+06,9.24657e+07,53749.5,14658.2,-1827.85,55742.4,0,0,0,-0.0172908,-0.00730062,803.69,0
5.59,1255.11,343.013,1834.34,805.116,2.41648,459.523,125.318,649.112,86.0756,23.4739,112.752,94.2373,25.6998,134.09,-8.16176,-2.22587,-11.5287,3878.06,0.987218,319972,1,271.2,124.2,8.78975e+07,4.88022e+06,9.27777e+07,53744.9,14657,-1834.34,55737.8,0,0,0,-0.0172908,-0.00730062,805.127,0
5.6,1259.71,344.268,1840.85,806.553,2.42097,460.383,125.553,650.239,86.0786,23.4747,112.738,94.2656,25.7075,134.11,-8.18703,-2.23276,-11.5628,3888.94,0.986463,320869,1,271.145,124.145,8.81936e+07,4.89653e+06,9.30901e+07,53740.3,14655.7,-1840.85,55733.3,0,0,0,-0.0172908,-0.00730062,806.564,0
5.61,1264.33,345.526,1847.36,807.989,2.42547,461.244,125.788,651.366,86.0815,23.4756,112.724,94.2938,25.7152,134.131,-8.21232,-2.23966,-11.597,3899.81,0.985708,321767,1,271.09,124.09,8.84901e+07,4.91286e+06,9.3403e+07,53735.7,14654.5,-1847.36,55728.7,0,0,0,-0.0172908,-0.00730062,808,0
5.62,1268.95,346.786,1853.88,809.426,2.42997,462.105,126.022,652.494,86.0845,23.4764,112.71,94.3221,25.7229,134.151,-8.23762,-2.24656,-11.6311,3910.69,0.984951,322664,1,271.035,124.035,8.87871e+07,4.92921e+06,9.37163e+07,53731.1,14653.2,-1853.88,55724.1,0,0,0,-0.0172908,-0.00730062,809.437,0
5.63,1273.58,348.049,1860.42,810.863,2.43447,462.966,126.257,653.621,86.0874,23.4772,112.696,94.3503,25.7306,134.171,-8.26294,-2.25346,-11.6653,3921.57,0.984194,323562,1,270.98,123.98,8.90845e+07,4.94558e+06,9.403e+07,53726.4,14652,-1860.42,55719.6,0,0,0,-0.0172908,-0.00730062,810.874,0
5.64,1278.21,349.314,1866.97,812.299,2.43897,463.827,126.492,654.748,86.0903,23.478,112.682,94.3786,25.7383,134.192,-8.28826,-2.26037,-11.6995,3932.45,0.983436,324459,1,270.925,123.925,8.93822e+07,4.96198e+06,9.43442e+07,53721.8,14650.7,-1866.97,55715,0,0,0,-0.0172908,-0.00730062,812.31,0
5.65,1282.86,350.581,1873.53,813.736,2.44348,464.688,126.727,655.875,86.0932,23.4787,112.669,94.4068,25.746,134.212,-8.3136,-2.26728,-11.7336,3943.32,0.982678,325357,1,270.87,123.87,8.96804e+07,4.9784e+06,9.46588e+07,53717.1,14649.4,-1873.53,55710.4,0,0,0,-0.0172908,-0.00730062,813.747,0
5.66,1287.52,351.851,1880.1,815.172,2.44798,465.549,126.961,657.001,86.0961,23.4795,112.655,94.435,25.7537,134.233,-8.33895,-2.27419,-11.7678,3954.2,0.981918,326254,1,270.815,123.815,8.9979e+07,4.99484e+06,9.49739e+07,53712.5,14648.1,-1880.1,55705.8,0,0,0,-0.0172908,-0.00730062,815.183,0
5.67,1292.18,353.123,1886.68,816.608,2.45248,466.41,127.196,658.128,86.0989,23.4803,112.641,94.4633,25.7614,134.253,-8.36431,-2.28111,-11.802,3965.07,0.981158,327151,1,270.76,123.76,9.0278e+07,5.01131e+06,9.52893e+07,53707.8,14646.9,-1886.68,55701.2,0,0,0,-0.0172908,-0.00730062,816.619,0
5.68,1296.85,354.397,1893.27,818.044,2.45698,467.27,127.431,659.254,86.1018,23.4811,112.627,94.4915,25.7691,134.273,-8.38969,-2.28803,-11.8363,3975.94,0.980398,328048,1,270.705,123.705,9.05774e+07,5.0278e+06,9.56052e+07,53703.1,14645.6,-1893.27,55696.6,0,0,0,-0.0172908,-0.00730062,818.055,0
5.69,1301.54,355.674,1899.87,819.48,2.46149,468.132,127.666,660.381,86.1046,23.4819,112.613,94.5197,25.7768,134.294,-8.41507,-2.29495,-11.8705,3986.82,0.979636,328945,1,270.65,123.65,9.08772e+07,5.04431e+06,9.59216e+07,53698.5,14644.3,-1899.87,55691.9,0,0,0,-0.0172908,-0.00730062,819.491,0
5.7,1306.23,356.953,1906.49,820.916,2.46599,468.993,127.901,661.507,86.1074,23.4826,112.6,94.5479,25.7845,134.314,-8.44047,-2.30188,-11.9047,3997.69,0.978874,329842,1,270.595,123.595,9.11775e+07,5.06085e+06,9.62383e+07,53693.8,14643,-1906.49,55687.3,0,0,0,-0.0172908,-0.00730062,820.927,0
5.71,1310.92,358.234,1913.12,822.352,2.4705,469.854,128.135,662.633,86.1102,23.4834,112.586,94.5761,25.7922,134.335,-8.46587,-2.3088,-11.9389,4008.56,0.978111,330739,1,270.54,123.54,9.14781e+07,5.07741e+06,9.65555e+07,53689.1,14641.8,-1913.12,55682.7,0,0,0,-0.0172908,-0.00730062,822.363,0
5.72,1315.63,359.518,1919.75,823.788,2.47501,470.715,128.37,663.759,86.113,23.4841,112.572,94.6043,25.7999,134.355,-8.49129,-2.31574,-11.9732,4019.43,0.977348,331636,1,270.485,123.485,9.17792e+07,5.09399e+06,9.68731e+07,53684.4,14640.5,-1919.75,55678,0,0,0,-0.0172908,-0.00730062,823.799,0
5.73,1320.35,360.804,1926.4,825.224,2.47952,471.576,128.605,664.884,86.1158,23.4849,112.559,94.6325,25.8076,134.376,-8.51672,-2.32267,-12.0074,4030.3,0.976584,332533,1,270.43,123.43,9.20806e+07,5.11059e+06,9.71912e+07,53679.7,14639.2,-1926.4,55673.4,0,0,0,-0.0172908,-0.00730062,825.235,0
5.74,1325.07,362.092,1933.06,826.659,2.48402,472.437,128.84,666.01,86.1186,23.4857,112.545,94.6607,25.8153,134.397,-8.54216,-2.32961,-12.0417,4041.16,0.975819,333429,1,270.375,123.375,9.23825e+07,5.12721e+06,9.75097e+07,53674.9,14637.9,-1933.06,55668.7,0,0,0,-0.0172908,-0.00730062,826.67,0
5.75,1329.8,363.383,1939.73,828.095,2.48853,473.298,129.075,667.135,86.1213,23.4864,112.531,94.6889,25.823,134.417,-8.5676,-2.33655,-12.076,4052.03,0.975053,334326,1,270.32,123.32,9.26847e+07,5.14386e+06,9.78286e+07,53670.2,14636.6,-1939.73,55664,0,0,0,-0.0172908,-0.00730062,828.106,0
5.76,1334.55,364.676,1946.42,829.53,2.49304,474.159,129.31,668.261,86.124,23.4872,112.517,94.7171,25.8306,134.438,-8.59306,-2.34349,-12.1103,4062.89,0.974287,335222,1,270.265,123.265,9.29874e+07,5.16053e+06,9.8148e+07,53665.5,14635.3,-1946.42,55659.3,0,0,0,-0.0172908,-0.00730062,829.541,0
5.77,1339.3,365.972,1953.11,830.966,2.49755,475.021,129.545,669.386,86.1268,23.4879,112.504,94.7453,25.8383,134.458,-8.61853,-2.35044,-12.1445,4073.76,0.97352,336119,1,270.21,123.21,9.32905e+07,5.17723e+06,9.84677e+07,53660.7,14634,-1953.11,55654.7,0,0,0,-0.0172908,-0.00730062,830.977,0
5.78,1344.05,367.269,1959.82,832.401,2.50207,475.882,129.779,670.511,86.1295,23.4886,112.49,94.7735,25.846,134.479,-8.64401,-2.35738,-12.1788,4084.62,0.972752,337015,1,270.155,123.155,9.3594e+07,5.19394e+06,9.87879e+07,53655.9,14632.7,-1959.82,55650,0,0,0,-0.0172908,-0.00730062,832.412,0
5.79,1348.82,368.569,1966.53,833.836,2.50658,476.743,130.014,671.636,86.1322,23.4894,112.476,94.8017,25.8537,134.5,-8.6695,-2.36434,-12.2131,4095.48,0.971984,337911,1,270.1,123.1,9.38979e+07,5.21068e+06,9.91086e+07,53651.2,14631.4,-1966.53,55645.3,0,0,0,-0.0172908,-0.00730062,833.847,0
5.8,1353.6,369.872,1973.26,835.271,2.51109,477.605,130.249,672.76,86.1348,23.4901,112.463,94.8298,25.8614,134.52,-8.69499,-2.37129,-12.2474,4106.33,0.971215,338806,1,270.045,123.045,9.42022e+07,5.22744e+06,9.94296e+07,53646.4,14630.1,-1973.26,55640.6,0,0,0,-0.0172908,-0.00730062,835.282,0
5.81,1358.38,371.177,1980,836.706,2.51561,478.466,130.484,673.885,86.1375,23.4908,112.449,94.858,25.8691,134.541,-8.7205,-2.37824,-12.2818,4117.19,0.970445,339702,1,269.99,122.99,9.45069e+07,5.24423e+06,9.97511e+07,53641.6,14628.8,-1980,55635.8,0,0,0,-0.0172908,-0.00730062,836.717,0
5.82,1363.18,372.484,1986.75,838.141,2.52012,479.327,130.719,675.01,86.1402,23.4915,112.436,94.8862,25.8767,134.562,-8.74601,-2.3852,-12.3161,4128.04,0.969675,340598,1,269.935,122.935,9.4812e+07,5.26103e+06,1.00073e+08,53636.8,14627.5,-1986.75,55631.1,0,0,0,-0.0172908,-0.00730062,838.152,0
5.83,1367.98,373.794,1993.51,839.576,2.52464,480.189,130.954,676.134,86.1428,23.4923,112.422,94.9143,25.8844,134.582,-8.77154,-2.39216,-12.3504,4138.9,0.968904,341493,1,269.88,122.88,9.51175e+07,5.27786e+06,1.00395e+08,53632,14626.2,-1993.51,55626.4,0,0,0,-0.0172908,-0.00730062,839.587,0
5.84,1372.79,375.105,2000.28,841.01,2.52915,481.05,131.189,677.258,86.1454,23.493,112.408,94.9425,25.8921,134.603,-8.79707,-2.39913,-12.3847,4149.74,0.968132,342388,1,269.825,122.825,9.54234e+07,5.29471e+06,1.00718e+08,53627.2,14624.9,-2000.28,55621.6,0,0,0,-0.0172908,-0.00730062,841.021,0
5.85,1377.61,376.42,2007.07,842.445,2.53367,481.912,131.424,678.382,86.1481,23.4937,112.395,94.9707,25.8998,134.624,-8.82261,-2.40609,-12.4191,4160.59,0.96736,343283,1,269.77,122.77,9.57297e+07,5.31159e+06,1.01041e+08,53622.4,14623.6,-2007.07,55616.9,0,0,0,-0.0172908,-0.00730062,842.456,0
5.86,1382.44,377.736,2013.86,843.879,2.53819,482.773,131.659,679.506,86.1507,23.4944,112.381,94.9988,25.9075,134.645,-8.84816,-2.41306,-12.4534,4171.44,0.966587,344178,1,269.715,122.715,9.60364e+07,5.32848e+06,1.01365e+08,53617.6,14622.3,-2013.86,55612.1,0,0,0,-0.0172908,-0.00730062,843.89,0
5.87,1387.27,379.055,2020.67,845.314,2.54271,483.635,131.894,680.63,86.1533,23.4951,112.368,95.027,25.9151,134.665,-8.87372,-2.42003,-12.4877,4182.28,0.965813,345073,1,269.66,122.66,9.63435e+07,5.3454e+06,1.01689e+08,53612.7,14620.9,-2020.67,55607.4,0,0,0,-0.0172908,-0.00730062,845.325,0
5.88,1392.12,380.376,2027.49,846.748,2.54723,484.496,132.129,681.754,86.1558,23.4958,112.354,95.0551,25.9228,134.686,-8.89929,-2.427,-12.5221,4193.12,0.965039,345967,1,269.605,122.605,9.6651e+07,5.36234e+06,1.02013e+08,53607.9,14619.6,-2027.49,55602.6,0,0,0,-0.0172908,-0.00730062,846.759,0
5.89,1396.97,381.7,2034.31,848.182,2.55175,485.358,132.364,682.877,86.1584,23.4965,112.341,95.0833,25.9305,134.707,-8.92486,-2.43398,-12.5564,4203.96,0.964264,346861,1,269.55,122.55,9.69589e+07,5.37931e+06,1.02338e+08,53603,14618.3,-2034.31,55597.8,0,0,0,-0.0172908,-0.00730062,848.193,0
5.9,1401.83,383.026,2041.15,849.617,2.55627,486.219,132.599,684.001,86.161,23.4972,112.327,95.1114,25.9382,134.728,-8.95044,-2.44095,-12.5908,4214.79,0.963488,347755,1,269.495,122.495,9.72673e+07,5.39629e+06,1.02664e+08,53598.2,14617,-2041.15,55593,0,0,0,-0.0172908,-0.00730062,849.628,0
5.91,1406.7,384.354,2048.01,851.051,2.56079,487.081,132.834,685.124,86.1635,23.4979,112.314,95.1396,25.9459,134.749,-8.97603,-2.44793,-12.6252,4225.63,0.962712,348649,1,269.44,122.44,9.7576e+07,5.4133e+06,1.02989e+08,53593.3,14615.6,-2048.01,55588.2,0,0,0,-0.0172908,-0.00730062,851.062,0
5.92,1411.58,385.685,2054.87,852.485,2.56531,487.942,133.069,686.247,86.1661,23.4986,112.3,95.1677,25.9535,134.77,-9.00163,-2.45491,-12.6595,4236.46,0.961935,349543,1,269.385,122.385,9.78851e+07,5.43033e+06,1.03315e+08,53588.4,14614.3,-2054.87,55583.4,0,0,0,-0.0172908,-0.00730062,852.496,0
5.93,1416.47,387.018,2061.74,853.919,2.56984,488.804,133.303,687.37,86.1686,23.4993,112.287,95.1958,25.9612,134.791,-9.02723,-2.4619,-12.6939,4247.28,0.961158,350436,1,269.33,122.33,9.81946e+07,5.44738e+06,1.03642e+08,53583.5,14613,-2061.74,55578.6,0,0,0,-0.0172908,-0.00730062,853.93,0
5.94,1421.37,388.354,2068.63,855.352,2.57436,489.666,133.538,688.493,86.1711,23.5,112.273,95.224,25.9689,134.812,-9.05285,-2.46888,-12.7283,4258.11,0.960379,351329,1,269.275,122.275,9.85045e+07,5.46446e+06,1.03969e+08,53578.6,14611.6,-2068.63,55573.8,0,0,0,-0.0172908,-0.00730062,855.363,0
5.95,1426.27,389.691,2075.52,856.786,2.57889,490.528,133.773,689.616,86.1736,23.5007,112.26,95.2521,25.9765,134.833,-9.07846,-2.47587,-12.7626,4268.93,0.9596,352222,1,269.22,122.22,9.88148e+07,5.48155e+06,1.04296e+08,53573.7,14610.3,-2075.52,55569,0,0,0,-0.0172908,-0.00730062,856.797,0
5.96,1431.19,391.031,2082.43,858.22,2.58341,491.389,134.008,690.738,86.1761,23.5014,112.246,95.2802,25.9842,134.854,-9.10409,-2.48286,-12.797,4279.75,0.958821,353115,1,269.165,122.165,9.91255e+07,5.49867e+06,1.04624e+08,53568.8,14609,-2082.43,55564.2,0,0,0,-0.0172908,-0.00730062,858.231,0
5.97,1436.11,392.374,2089.35,859.653,2.58794,492.251,134.244,691.861,86.1786,23.502,112.233,95.3084,25.9919,134.874,-9.12972,-2.48985,-12.8314,4290.56,0.958041,354007,1,269.11,122.11,9.94366e+07,5.51581e+06,1.04952e+08,53563.9,14607.6,-2089.35,55559.3,0,0,0,-0.0172908,-0.00730062,859.664,0
5.98,1441.04,393.719,2096.28,861.087,2.59247,493.113,134.479,692.983,86.1811,23.5027,112.22,95.3365,25.9996,134.895,-9.15536,-2.49684,-12.8658,4301.38,0.95726,354899,1,269.055,122.055,9.97481e+07,5.53298e+06,1.05281e+08,53559,14606.3,-2096.28,55554.5,0,0,0,-0.0172908,-0.00730062,861.098,0
5.99,1445.98,395.066,2103.22,862.52,2.597,493.975,134.714,694.105,86.1836,23.5034,112.206,95.3646,26.0072,134.917,-9.18101,-2.50383,-12.9002,4312.19,0.956479,355791,1,269,122,1.0006e+08,5.55016e+06,1.0561e+08,53554,14604.9,-2103.22,55549.6,0,0,0,-0.0172908,-0.00730062,862.531,0
6,1450.93,396.415,2110.17,863.953,2.60153,494.836,134.949,695.227,86.1861,23.5041,112.193,95.3927,26.0149,134.938,-9.20666,-2.51083,-12.9346,4322.99,0.955697,356682,1,268.945,121.945,1.00372e+08,5.56737e+06,1.0594e+08,53549.1,14603.6,-2110.17,55544.8,0,0,0,-0.0172908,-0.00730062,863.964,0
6.01,1455.89,397.767,2117.13,865.386,2.60606,495.698,135.184,696.349,86.1885,23.5047,112.18,95.4208,26.0226,134.959,-9.23231,-2.51782,-12.969,4333.79,0.954914,357574,1,268.89,121.89,1.00685e+08,5.5846e+06,1.0627e+08,53544.1,14602.2,-2117.13,55539.9,0,0,0,-0.0172908,-0.00730062,865.397,0
6.02,1460.85,399.121,2124.11,866.82,2.61059,496.56,135.419,697.471,86.191,23.5054,112.166,95.449,26.0302,134.98,-9.25798,-2.52482,-13.0033,4344.59,0.954131,358465,1,268.835,121.835,1.00998e+08,5.60185e+06,1.066e+08,53539.1,14600.9,-2124.11,55535,0,0,0,-0.0172908,-0.00730062,866.831,0
6.03,1465.82,400.478,2131.1,868.253,2.61512,497.422,135.654,698.593,86.1934,23.5061,112.153,95.4771,26.0379,135.001,-9.28364,-2.53182,-13.0377,4355.39,0.953347,359355,1,268.78,121.78,1.01312e+08,5.61913e+06,1.06931e+08,53534.2,14599.5,-2131.1,55530.1,0,0,0,-0.0172908,-0.00730062,868.264,0
6.04,1470.81,401.837,2138.09,869.685,2.61966,498.284,135.889,699.714,86.1959,23.5067,112.14,95.5052,26.0456,135.022,-9.30932,-2.53882,-13.0721,4366.18,0.952563,360246,1,268.725,121.725,1.01625e+08,5.63642e+06,1.07262e+08,53529.2,14598.2,-2138.09,55525.2,0,0,0,-0.0172908,-0.00730062,869.696,0
6.05,1475.8,403.198,2145.1,871.118,2.62419,499.146,136.124,700.836,86.1983,23.5074,112.126,95.5333,26.0532,135.043,-9.335,-2.54583,-13.1065,4376.97,0.951777,361136,1,268.67,121.67,1.0194e+08,5.65374e+06,1.07593e+08,53524.2,14596.8,-2145.1,55520.3,0,0,0,-0.0172908,-0.00730062,871.129,0
6.06,1480.8,404.561,2152.12,872.551,2.62872,500.008,136.359,701.957,86.2007,23.5081,112.113,95.5614,26.0609,135.064,-9.36068,-2.55283,-13.1409,4387.75,0.950992,362026,1,268.615,121.615,1.02254e+08,5.67108e+06,1.07925e+08,53519.2,14595.4,-2152.12,55515.4,0,0,0,-0.0172908,-0.00730062,872.562,0
6.07,1485.81,405.927,2159.15,873.984,2.63326,500.87,136.594,703.078,86.2031,23.5087,112.1,95.5895,26.0685,135.085,-9.38637,-2.55984,-13.1753,4398.53,0.950206,362915,1,268.56,121.56,1.02569e+08,5.68844e+06,1.08258e+08,53514.2,14594.1,-2159.15,55510.5,0,0,0,-0.0172908,-0.00730062,873.995,0
6.08,1490.83,407.296,2166.19,875.416,2.6378,501.732,136.829,704.199,86.2055,23.5094,112.087,95.6176,26.0762,135.107,-9.41206,-2.56685,-13.2097,4409.31,0.949419,363804,1,268.505,121.505,1.02885e+08,5.70583e+06,1.08591e+08,53509.2,14592.7,-2166.19,55505.6,0,0,0,-0.0172908,-0.00730062,875.427,0
6.09,1495.85,408.666,2173.25,876.849,2.64233,502.594,137.064,705.32,86.2079,23.51,112.074,95.6457,26.0839,135.128,-9.43776,-2.57385,-13.2441,4420.08,0.948631,364693,1,268.45,121.45,1.03201e+08,5.72323e+06,1.08924e+08,53504.1,14591.3,-2173.25,55500.7,0,0,0,-0.0172908,-0.00730062,876.86,0
6.1,1500.89,410.039,2180.31,878.281,2.64687,503.456,137.299,706.441,86.2103,23.5107,112.06,95.6738,26.0915,135.149,-9.46346,-2.58086,-13.2785,4430.85,0.947843,365582,1,268.395,121.395,1.03517e+08,5.74066e+06,1.09258e+08,53499.1,14590,-2180.31,55495.7,0,0,0,-0.0172908,-0.00730062,878.292,0
6.11,1505.93,411.415,2187.39,879.713,2.65141,504.318,137.534,707.561,86.2127,23.5113,112.047,95.7019,26.0992,135.17,-9.48917,-2.58787,-13.3129,4441.61,0.947054,366470,1,268.34,121.34,1.03834e+08,5.75811e+06,1.09592e+08,53494.1,14588.6,-2187.39,55490.8,0,0,0,-0.0172908,-0.00730062,879.724,0
6.12,1510.98,412.792,2194.47,881.145,2.65595,505.18,137.77,708.682,86.2151,23.512,112.034,95.73,26.1069,135.191,-9.51488,-2.59489,-13.3473,4452.37,0.946265,367358,1,268.285,121.285,1.04151e+08,5.77558e+06,1.09926e+08,53489,14587.2,-2194.47,55485.8,0,0,0,-0.0172908,-0.00730062,881.157,0
6.13,1516.04,414.172,2201.57,882.578,2.66049,506.043,138.005,709.802,86.2175,23.5126,112.021,95.7581,26.1145,135.213,-9.5406,-2.6019,-13.3817,4463.13,0.945475,368245,1,268.23,121.23,1.04468e+08,5.79307e+06,1.10261e+08,53484,14585.8,-2201.57,55480.9,0,0,0,-0.0172908,-0.00730062,882.589,0
6.14,1521.11,415.555,2208.68,884.01,2.66503,506.905,138.24,710.922,86.2198,23.5133,112.008,95.7861,26.1222,135.234,-9.56632,-2.60891,-13.4161,4473.88,0.944685,369132,1,268.175,121.175,1.04786e+08,5.81059e+06,1.10596e+08,53478.9,14584.4,-2208.68,55475.9,0,0,0,-0.0172908,-0.00730062,884.021,0
6.15,1526.19,416.94,2215.8,885.442,2.66958,507.767,138.475,712.042,86.2222,23.5139,111.995,95.8142,26.1298,135.255,-9.59204,-2.61593,-13.4505,4484.63,0.943894,370019,1,268.12,121.12,1.05104e+08,5.82813e+06,1.10932e+08,53473.8,14583.1,-2215.8,55470.9,0,0,0,-0.0172908,-0.00730062,885.453,0
6.16,1531.27,418.327,2222.93,886.873,2.67412,508.629,138.71,713.162,86.2246,23.5146,111.982,95.8423,26.1375,135.277,-9.61777,-2.62294,-13.4849,4495.37,0.943102,370905,1,268.065,121.065,1.05423e+08,5.84569e+06,1.11268e+08,53468.7,14581.7,-2222.93,55465.9,0,0,0,-0.0172908,-0.00730062,886.884,0
6.17,1536.37,419.716,2230.08,888.305,2.67866,509.491,138.945,714.282,86.2269,23.5152,111.969,95.8704,26.1452,135.298,-9.6435,-2.62996,-13.5193,4506.11,0.94231,371791,1,268.01,121.01,1.05741e+08,5.86327e+06,1.11605e+08,53463.6,14580.3,-2230.08,55461,0,0,0,-0.0172908,-0.00730062,888.316,0
